257824517202771969	198814114	2	11	objective	the lovely @GBarlowofficial is apparently coming to St David's Hall in January. SWOOOOOOOOOOOOONNNNN
257824517202771969	198814114	12	12	positive	the lovely @GBarlowofficial is apparently coming to St David's Hall in January. SWOOOOOOOOOOOOONNNNN
253589966662299648	194599631	0	19	objective	Marvel's Phase Two Kicks Off with 'Iron Man 3' Trailer on October 23rd: Briefly: If Halloween i... http://bit.ly/VhGUo9  -danferguson.me
248370653286240256	242341937	0	0	positive	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	1	4	objective	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	5	5	positive	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	6	9	objective	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	10	10	positive	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	11	14	objective	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	15	16	negative	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
248370653286240256	242341937	17	26	objective	hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL
253560559868456960	464690043	0	9	objective	I'm ready to defend the 3 stars & a sun! Happy birthday sir Francis M! http://instagr.am/p/QVHxkonmaz/ 
253560559868456960	464690043	10	10	positive	I'm ready to defend the 3 stars & a sun! Happy birthday sir Francis M! http://instagr.am/p/QVHxkonmaz/ 
253560559868456960	464690043	11	16	objective	I'm ready to defend the 3 stars & a sun! Happy birthday sir Francis M! http://instagr.am/p/QVHxkonmaz/ 
239582844974952448	586222653	0	15	objective	Just read an article...E L James is writing a 4th book in the 50 shades series
212454254445727744	297382357	0	1	positive	Care adapting to culture change: 07:45, Jun 12 2012 Danny Care claims it feels "weird" to be a newcomer in the... http://bit.ly/LUS0Wb 
212454254445727744	297382357	2	15	objective	Care adapting to culture change: 07:45, Jun 12 2012 Danny Care claims it feels "weird" to be a newcomer in the... http://bit.ly/LUS0Wb 
212454254445727744	297382357	16	16	negative	Care adapting to culture change: 07:45, Jun 12 2012 Danny Care claims it feels "weird" to be a newcomer in the... http://bit.ly/LUS0Wb 
212454254445727744	297382357	17	23	objective	Care adapting to culture change: 07:45, Jun 12 2012 Danny Care claims it feels "weird" to be a newcomer in the... http://bit.ly/LUS0Wb 
257273006513061890	382266591	0	17	objective	Only 2 non-Chase drivers in the top 10 -- Kyle Busch in 4th and Mark Martin in 8th.#NASCAR
255370271702265857	231241483	0	17	objective	"@OoweeShawty: Lakers vs Heat in the finals and the Lakers walk away with their 17th ring ! :)" FUCK NO!
255370271702265857	231241483	18	19	negative	"@OoweeShawty: Lakers vs Heat in the finals and the Lakers walk away with their 17th ring ! :)" FUCK NO!
264092734116220928	853095716	0	20	objective	Please remember that the deadline for the 1st Quarter Box Tops for Education and our Trash for Cash fundraiser is... http://fb.me/LRDC1ebf 
258637038490877952	870560431	0	19	objective	Top pct of rushing plays: SEA 54.70%, HOU 51.84%, WSH 51.07%, BUF 47.92%, SF 47.85%... #Bears are 9th with 47.04%
264144760229474304	15421625	0	0	negative	Weak D and a penalty set up a short TD run for Eastern. 'Cats 17-14 with 2:08 left in 1st half.
264144760229474304	15421625	1	3	objective	Weak D and a penalty set up a short TD run for Eastern. 'Cats 17-14 with 2:08 left in 1st half.
264144760229474304	15421625	4	4	negative	Weak D and a penalty set up a short TD run for Eastern. 'Cats 17-14 with 2:08 left in 1st half.
264144760229474304	15421625	5	21	objective	Weak D and a penalty set up a short TD run for Eastern. 'Cats 17-14 with 2:08 left in 1st half.
261572875306291200	62823680	0	1	positive	Good win for NUFC. Nine changes to Sunday's team and still doing well. Got to keep this going now. #nufc
261572875306291200	62823680	2	9	objective	Good win for NUFC. Nine changes to Sunday's team and still doing well. Got to keep this going now. #nufc
261572875306291200	62823680	10	12	positive	Good win for NUFC. Nine changes to Sunday's team and still doing well. Got to keep this going now. #nufc
261572875306291200	62823680	13	19	objective	Good win for NUFC. Nine changes to Sunday's team and still doing well. Got to keep this going now. #nufc
263461390172442624	732673236	0	12	objective	Baby stroller sale: Safety 1st Boost Air Protect Booster Car Seat, Dixie with cheap coupon code http://strollers.salesoff.us/safety-1st-boost-air-protect-booster-car-seat-dixie-with-cheap-coupon-code/ …
263461390172442624	732673236	13	14	positive	Baby stroller sale: Safety 1st Boost Air Protect Booster Car Seat, Dixie with cheap coupon code http://strollers.salesoff.us/safety-1st-boost-air-protect-booster-car-seat-dixie-with-cheap-coupon-code/ …
263461390172442624	732673236	15	16	objective	Baby stroller sale: Safety 1st Boost Air Protect Booster Car Seat, Dixie with cheap coupon code http://strollers.salesoff.us/safety-1st-boost-air-protect-booster-car-seat-dixie-with-cheap-coupon-code/ …
234433845917802496	301301949	0	2	objective	Men's latest bedroom worry: '50 Shades': E L James' 'Fifty Shades of Grey' may be supercharging the sex-drives o... http://tinyurl.com/8lumpfg 
234433845917802496	301301949	3	3	negative	Men's latest bedroom worry: '50 Shades': E L James' 'Fifty Shades of Grey' may be supercharging the sex-drives o... http://tinyurl.com/8lumpfg 
234433845917802496	301301949	4	19	objective	Men's latest bedroom worry: '50 Shades': E L James' 'Fifty Shades of Grey' may be supercharging the sex-drives o... http://tinyurl.com/8lumpfg 
262994889929785344	205180397	0	1	objective	Mtn is acting like a bitch, Eskom e tsere mabone. Mxm it really is a Monday hey
262994889929785344	205180397	2	5	negative	Mtn is acting like a bitch, Eskom e tsere mabone. Mxm it really is a Monday hey
262994889929785344	205180397	6	16	objective	Mtn is acting like a bitch, Eskom e tsere mabone. Mxm it really is a Monday hey
238453939270471680	31037343	0	4	objective	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	5	7	positive	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	8	8	objective	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	9	10	positive	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	11	18	objective	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	19	20	positive	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	21	21	objective	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	22	22	positive	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	23	24	objective	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
238453939270471680	31037343	25	26	positive	JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!
263096225274925056	141049123	0	23	objective	##$$## Black Friday Deals Canon EF 70-300mm f/4-5.6 IS USM Zoom Lens with Hoya UV Filter + Hood + Accessory Kit for ... http://bit.ly/W0iQYH 
252108209513455616	851443645	0	3	objective	Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please
252108209513455616	851443645	4	4	positive	Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please
252108209513455616	851443645	5	10	objective	Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please
252108209513455616	851443645	11	11	positive	Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please
252108209513455616	851443645	12	20	objective	Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please
243497030423572480	805583215	0	17	objective	Trifecta will be performing at the 19th Green in Jeffersonville IN on Thursday Sept 6 @ 8pm! Come join the party!
243497030423572480	805583215	18	21	positive	Trifecta will be performing at the 19th Green in Jeffersonville IN on Thursday Sept 6 @ 8pm! Come join the party!
261698879978872832	171598747	0	7	objective	@bionikbrainklla i'm going to be in Brownsville tomorrow
227832288061317121	103998818	0	8	objective	...move the remaining teams to the D leagues, champion, moves up to the 16 team league & the 16th place team is bumped down to the D league
227832288061317121	103998818	9	10	positive	...move the remaining teams to the D leagues, champion, moves up to the 16 team league & the 16th place team is bumped down to the D league
227832288061317121	103998818	11	21	objective	...move the remaining teams to the D leagues, champion, moves up to the 16 team league & the 16th place team is bumped down to the D league
227832288061317121	103998818	22	23	negative	...move the remaining teams to the D leagues, champion, moves up to the 16 team league & the 16th place team is bumped down to the D league
227832288061317121	103998818	24	27	objective	...move the remaining teams to the D leagues, champion, moves up to the 16 team league & the 16th place team is bumped down to the D league
263743557779734528	511191300	0	13	objective	Physics professor just extended our assignment from 11:30 tonight to 11:30 tomorrow...I guess he isn't the only one drinking. #profgetcrunk
263743557779734528	511191300	14	17	positive	Physics professor just extended our assignment from 11:30 tonight to 11:30 tomorrow...I guess he isn't the only one drinking. #profgetcrunk
263743557779734528	511191300	18	19	objective	Physics professor just extended our assignment from 11:30 tonight to 11:30 tomorrow...I guess he isn't the only one drinking. #profgetcrunk
236751593054277632	574021965	0	19	objective	Muchoforex New Post - Utilities Stocks, Including Kinder Morgan, Making Big Moves on August 17.... Read it now at http://tinyurl.com/d2xquhh 
216984093286608896	297064917	0	16	objective	Timmonsville's Bubba Huggins endorses TOM RICE in the June 26, 7th Congressional District Republican primary RUN... http://fb.me/1CGRO10Y2 
259014085281185793	23793186	0	24	objective	SPC is bring Giuliana and Bill Rancic for Breast Cancer Awareness month on October 30th in the GC Ballrooms for a FREE event! Check out...
254579556311265280	368265063	0	9	objective	I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]
254579556311265280	368265063	10	10	neutral	I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]
254579556311265280	368265063	11	14	objective	I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]
254579556311265280	368265063	15	16	positive	I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]
254579556311265280	368265063	17	18	objective	I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]
254579556311265280	368265063	19	19	positive	I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]
248144864997421056	346235321	0	11	objective	Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life http://www.investigativeproject.org/3753/steve-emerson-on-sun-news-network-with-michael#.UFjOdn8nLCw.twitter …
248144864997421056	346235321	12	13	negative	Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life http://www.investigativeproject.org/3753/steve-emerson-on-sun-news-network-with-michael#.UFjOdn8nLCw.twitter …
248144864997421056	346235321	14	18	objective	Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life http://www.investigativeproject.org/3753/steve-emerson-on-sun-news-network-with-michael#.UFjOdn8nLCw.twitter …
260896179838128129	135616590	0	9	objective	Arkansas State 3, UL 0 (10:29, 1st Quarter) Brian Davis nails a 47-yard FG on the Red Wolves opening drive of the game. #Cajuns
260896179838128129	135616590	10	10	positive	Arkansas State 3, UL 0 (10:29, 1st Quarter) Brian Davis nails a 47-yard FG on the Red Wolves opening drive of the game. #Cajuns
260896179838128129	135616590	11	23	objective	Arkansas State 3, UL 0 (10:29, 1st Quarter) Brian Davis nails a 47-yard FG on the Red Wolves opening drive of the game. #Cajuns
262921934981971970	167482641	0	0	objective	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
262921934981971970	167482641	1	1	positive	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
262921934981971970	167482641	2	14	objective	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
262921934981971970	167482641	15	15	negative	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
262921934981971970	167482641	16	19	objective	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
262921934981971970	167482641	20	20	positive	I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.
263489626793185280	612415338	0	9	objective	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
263489626793185280	612415338	10	10	positive	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
263489626793185280	612415338	11	12	objective	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
263489626793185280	612415338	13	15	positive	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
263489626793185280	612415338	16	22	objective	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
263489626793185280	612415338	23	24	positive	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
263489626793185280	612415338	25	26	objective	My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry
261086869503238144	45567437	0	8	objective	@gm3ek Are you going to SJP tomorrow night pal?
264189676666093568	556841842	0	1	objective	Napoleon: 'I will blow up the Kremlin on the 22nd at 3 a.m.' http://bit.ly/WdbGjQ 
264189676666093568	556841842	2	4	negative	Napoleon: 'I will blow up the Kremlin on the 22nd at 3 a.m.' http://bit.ly/WdbGjQ 
264189676666093568	556841842	5	13	objective	Napoleon: 'I will blow up the Kremlin on the 22nd at 3 a.m.' http://bit.ly/WdbGjQ 
263158815116128256	557548188	0	9	objective	Coaches like Gonzaga's chances - Mon, 29 Oct 2012 PST: Don't count the Zags out after their run of WCC basketball... http://dlvr.it/2PR84R 
263158815116128256	557548188	10	14	positive	Coaches like Gonzaga's chances - Mon, 29 Oct 2012 PST: Don't count the Zags out after their run of WCC basketball... http://dlvr.it/2PR84R 
263158815116128256	557548188	15	21	objective	Coaches like Gonzaga's chances - Mon, 29 Oct 2012 PST: Don't count the Zags out after their run of WCC basketball... http://dlvr.it/2PR84R 
243311668459868160	253992381	0	23	objective	Wednesday's Laugh: ESKOM: A little old lady answered a knock on the door one day, only to be confronted by a... http://fb.me/sTFpIa8Z 
259374136181288960	20756067	0	9	objective	Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.
259374136181288960	20756067	10	11	positive	Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.
259374136181288960	20756067	12	16	objective	Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.
259374136181288960	20756067	17	17	positive	Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.
259374136181288960	20756067	18	24	objective	Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.
229644255537266688	530919604	0	15	objective	Alright, just woke up, about to go ball. Open Lobby tonight and tomorrow, going to be going for crazy 100+s! *cough* Desert Eagle *cough* ;)
229644255537266688	530919604	16	18	positive	Alright, just woke up, about to go ball. Open Lobby tonight and tomorrow, going to be going for crazy 100+s! *cough* Desert Eagle *cough* ;)
229644255537266688	530919604	19	23	objective	Alright, just woke up, about to go ball. Open Lobby tonight and tomorrow, going to be going for crazy 100+s! *cough* Desert Eagle *cough* ;)
229644255537266688	530919604	24	24	positive	Alright, just woke up, about to go ball. Open Lobby tonight and tomorrow, going to be going for crazy 100+s! *cough* Desert Eagle *cough* ;)
254381435228680193	59507141	0	8	objective	Creighton Volleyball leads 8-5 early in 2nd set. Match becomes even bigger with both Wichita St. & Missouri State down 0-1 at home tonight.
254381435228680193	59507141	9	11	positive	Creighton Volleyball leads 8-5 early in 2nd set. Match becomes even bigger with both Wichita St. & Missouri State down 0-1 at home tonight.
254381435228680193	59507141	12	23	objective	Creighton Volleyball leads 8-5 early in 2nd set. Match becomes even bigger with both Wichita St. & Missouri State down 0-1 at home tonight.
260051608686170112	152556346	0	0	objective	@OliverLaaance Can't wait to see you guys tomorrow sa GT at SM Bacolod! :))
260051608686170112	152556346	1	2	positive	@OliverLaaance Can't wait to see you guys tomorrow sa GT at SM Bacolod! :))
260051608686170112	152556346	3	12	objective	@OliverLaaance Can't wait to see you guys tomorrow sa GT at SM Bacolod! :))
260051608686170112	152556346	13	13	positive	@OliverLaaance Can't wait to see you guys tomorrow sa GT at SM Bacolod! :))
264185830581604352	27781218	0	1	objective	@Malta73 I can't even try now cuz it closed at 10pm.. Funny though Maria said u guys may go away that week? I had asked if she wanted to go
264185830581604352	27781218	2	4	negative	@Malta73 I can't even try now cuz it closed at 10pm.. Funny though Maria said u guys may go away that week? I had asked if she wanted to go
264185830581604352	27781218	5	29	objective	@Malta73 I can't even try now cuz it closed at 10pm.. Funny though Maria said u guys may go away that week? I had asked if she wanted to go
242217227825340417	138926426	0	2	objective	Wilt Chamberlain 2 may be the best one
242217227825340417	138926426	3	7	positive	Wilt Chamberlain 2 may be the best one
261046021050736640	183682298	0	22	objective	B2ST's current nominated position for MAMA 2012 Best Male Group (5th place) Best Global Group (4th place) Artist of the Year (8th place)
262788466226655232	263529559	0	2	positive	Beloved, don't worry about tomorrow! Wake up every morning conscious of Jesus' supply. Joseph Prince
262788466226655232	263529559	3	14	objective	Beloved, don't worry about tomorrow! Wake up every morning conscious of Jesus' supply. Joseph Prince
175147659059929089	290120812	0	4	objective	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
175147659059929089	290120812	5	5	positive	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
175147659059929089	290120812	6	19	objective	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
175147659059929089	290120812	20	20	positive	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
175147659059929089	290120812	21	22	objective	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
175147659059929089	290120812	23	23	positive	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
175147659059929089	290120812	24	25	objective	Just got back from school :) aaaggghhh he is 18. I've been having a spazzing attack the whole day :O National Bieber Day<3 @justinbieber :)
176601613903998976	423295027	0	20	objective	| http://Goal.com  | Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szcze... http://q.gs/yyyh 
262537578459303936	21868696	0	5	objective	RT'd Tweet: A bit of Sunday fun, shot in Whitstable, Kent and Muscat, Oman! 'Down Poured the Heavens': http://t.... http://bit.ly/SOy3WQ 
262537578459303936	21868696	6	6	positive	RT'd Tweet: A bit of Sunday fun, shot in Whitstable, Kent and Muscat, Oman! 'Down Poured the Heavens': http://t.... http://bit.ly/SOy3WQ 
262537578459303936	21868696	7	19	objective	RT'd Tweet: A bit of Sunday fun, shot in Whitstable, Kent and Muscat, Oman! 'Down Poured the Heavens': http://t.... http://bit.ly/SOy3WQ 
227992945368915969	101465967	0	18	objective	Tong , Mew , Ying , Donut , Tang/June , Sunee , Korn , X , everything lah i love all the cast hehehe
227992945368915969	101465967	19	20	positive	Tong , Mew , Ying , Donut , Tang/June , Sunee , Korn , X , everything lah i love all the cast hehehe
227992945368915969	101465967	21	23	objective	Tong , Mew , Ying , Donut , Tang/June , Sunee , Korn , X , everything lah i love all the cast hehehe
256032456820527104	543957976	0	21	objective	Beenie Man will be performing at Echostage (DC Star) next friday for the HU Yardfest Afterparty (18+ event) contact @SocaYute for tickets
264214590869618688	276151090	0	22	objective	Bashaara Graves had 17 points and 15 rebounds in her debut with Tennessee in an exhibition game on Thursday. She played 23 minutes.
248002296993177601	126024490	0	0	objective	OmegaPharma-Quickstep won Gold, with a little help from Compex! Watch out for Tony Martin (tomorrow) & Tom Boonen (Sunday). Fingers crossed!
248002296993177601	126024490	1	1	positive	OmegaPharma-Quickstep won Gold, with a little help from Compex! Watch out for Tony Martin (tomorrow) & Tom Boonen (Sunday). Fingers crossed!
248002296993177601	126024490	2	18	objective	OmegaPharma-Quickstep won Gold, with a little help from Compex! Watch out for Tony Martin (tomorrow) & Tom Boonen (Sunday). Fingers crossed!
248002296993177601	126024490	19	20	positive	OmegaPharma-Quickstep won Gold, with a little help from Compex! Watch out for Tony Martin (tomorrow) & Tom Boonen (Sunday). Fingers crossed!
263707008383987712	98940331	0	10	objective	Last 24hrs covered Delhi, passing thru Punjab, Haryana. Tomorrow morning Jammu. Just loving it!
263707008383987712	98940331	11	13	positive	Last 24hrs covered Delhi, passing thru Punjab, Haryana. Tomorrow morning Jammu. Just loving it!
261693801532379136	104413181	0	19	objective	UFO Sighting: Black Triangle Sighting in Perryton, Texas on August 11th 2012 - Dark triangle shape across the sk... http://bit.ly/Y1Aw3h 
262501520535339008	866709174	0	3	objective	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
262501520535339008	866709174	4	5	positive	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
262501520535339008	866709174	6	7	objective	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
262501520535339008	866709174	8	9	positive	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
262501520535339008	866709174	10	12	objective	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
262501520535339008	866709174	13	14	positive	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
262501520535339008	866709174	15	21	objective	Nufc game the day cant wait! Hope @Sammy_Ameobi gets another chance had a brilliant game thursday night. one for the future.
264106310553985024	67065526	0	0	objective	We're thrilled that Grandpa's Workshop is a main feature in the Education category of the App Store for a 2nd week! http://bit.ly/grandpasworkshop …
264106310553985024	67065526	1	1	positive	We're thrilled that Grandpa's Workshop is a main feature in the Education category of the App Store for a 2nd week! http://bit.ly/grandpasworkshop …
264106310553985024	67065526	2	21	objective	We're thrilled that Grandpa's Workshop is a main feature in the Education category of the App Store for a 2nd week! http://bit.ly/grandpasworkshop …
253535994018664448	256331674	0	22	objective	Iditarod Check-In: It's 8:45AM AK Time, where are you @? DeeDee Jonrowe mushes on a swamp as the sun sets... http://fb.me/1Ff6BBjzR 
264101009100513280	429269903	0	8	objective	MONTGOMERY | Selma inventor Don Chamberlain says he's running against incumbent U.S. Rep. Terri Sewell in Tuesday's general election to...
264101009100513280	429269903	9	9	negative	MONTGOMERY | Selma inventor Don Chamberlain says he's running against incumbent U.S. Rep. Terri Sewell in Tuesday's general election to...
264101009100513280	429269903	10	19	objective	MONTGOMERY | Selma inventor Don Chamberlain says he's running against incumbent U.S. Rep. Terri Sewell in Tuesday's general election to...
264112073238257664	838165111	0	5	objective	Idc if I'm a fag I'm excited for all time low and the summer set Sunday
264112073238257664	838165111	6	6	positive	Idc if I'm a fag I'm excited for all time low and the summer set Sunday
264112073238257664	838165111	7	15	objective	Idc if I'm a fag I'm excited for all time low and the summer set Sunday
179484875588509696	34879851	0	15	objective	Saya mengirim 166 foto di Facebook dalam album "JAVA JAZZ on the MOVE, Supermall Karawaci" http://fb.me/1uipgT4e4 
259358550869024768	321496438	0	2	objective	UK: Chancellor Osborne try to sneak into 1st class train with standard ticket - Breaking News Buzz http://goo.gl/DHgFp 
259358550869024768	321496438	3	5	negative	UK: Chancellor Osborne try to sneak into 1st class train with standard ticket - Breaking News Buzz http://goo.gl/DHgFp 
259358550869024768	321496438	6	19	objective	UK: Chancellor Osborne try to sneak into 1st class train with standard ticket - Breaking News Buzz http://goo.gl/DHgFp 
246271122696450048	103386218	0	4	objective	#Everton News - Krul will miss the Monday night clash with Everton and at least a further couple of ... - ChronicleL... http://ow.ly/1mqPCw 
246271122696450048	103386218	5	5	negative	#Everton News - Krul will miss the Monday night clash with Everton and at least a further couple of ... - ChronicleL... http://ow.ly/1mqPCw 
246271122696450048	103386218	6	22	objective	#Everton News - Krul will miss the Monday night clash with Everton and at least a further couple of ... - ChronicleL... http://ow.ly/1mqPCw 
259740383368601600	393230101	0	20	objective	http://paper.li/angelneptustar/1312381156# … Boris Johnson Times. Ed moans abt George going 1st class but David Miliband travelled by Royal Jet. #boris johnson
256746338073587712	531310923	0	0	objective	"@OliverLaaance: Love! See you tomorrow at SM Sta. Rosa. 4pm ah! Yaaay. :D pic.twitter.com/QoHb19tb"
256746338073587712	531310923	1	1	positive	"@OliverLaaance: Love! See you tomorrow at SM Sta. Rosa. 4pm ah! Yaaay. :D pic.twitter.com/QoHb19tb"
256746338073587712	531310923	2	10	objective	"@OliverLaaance: Love! See you tomorrow at SM Sta. Rosa. 4pm ah! Yaaay. :D pic.twitter.com/QoHb19tb"
256746338073587712	531310923	11	12	positive	"@OliverLaaance: Love! See you tomorrow at SM Sta. Rosa. 4pm ah! Yaaay. :D pic.twitter.com/QoHb19tb"
256746338073587712	531310923	13	13	objective	"@OliverLaaance: Love! See you tomorrow at SM Sta. Rosa. 4pm ah! Yaaay. :D pic.twitter.com/QoHb19tb"
246859125353488384	29518051	0	0	objective	I really want @WakaFlockaBSM to tweet me since I bought 4 tickets to his concert October 9th Irving Plaza NYC
246859125353488384	29518051	1	2	positive	I really want @WakaFlockaBSM to tweet me since I bought 4 tickets to his concert October 9th Irving Plaza NYC
246859125353488384	29518051	3	19	objective	I really want @WakaFlockaBSM to tweet me since I bought 4 tickets to his concert October 9th Irving Plaza NYC
259655323122556929	400051029	0	16	objective	Buses in the White Hart Lane & High Road N17 area may be subject to diversion & delays due to Tottenham Hotspur match
259655323122556929	400051029	17	17	negative	Buses in the White Hart Lane & High Road N17 area may be subject to diversion & delays due to Tottenham Hotspur match
259655323122556929	400051029	18	22	objective	Buses in the White Hart Lane & High Road N17 area may be subject to diversion & delays due to Tottenham Hotspur match
245142088851808256	15296897	0	19	objective	Kinder Morgan (KMI) said Friday it agrees to pay $110M to settle investors' lawsuits related to its ac... http://seekingalpha.com/n/bcn5  $KMI
257261869591568386	377474736	0	21	objective	Knicks vs Celtics until they take out Melo then gonna watch the Yankees Game. Guess it's looking like a Sports Saturday Night.
